dataset,split_id,node_index,original_node_id,split,true_label,pred_final,pred_pca,pred_ridge,final_correct,pca_correct,ridge_correct,M_pca,M_ridge,HHI_i,T_i,SymRatio_i,SignalEntropy_i,Purity_i,degree,mechanism_type,P_X,P_PrX,P_Pr2X,P_Pr3X,P_XminusPrX,P_PrXminusPr2X,P_PsX,P_Ps2X,P_XminusPsX
squirrel,0,76,76,val,1,1,1,1,1,1,1,1.448960806529134,3.0230798479190506,0.5878746983088514,0.7569638221952288,0.31764959541354887,1.9920713293761878,0.2057899618368005,13.0,low-pass-node,0.0,0.12306701686646623,0.09806988154503708,0.2057899618368005,0.15194211273496427,0.18005813654825076,0.11824851075327188,0.08459724259781516,0.03822713594029165
squirrel,0,77,77,val,3,3,3,3,1,1,1,2.254872923080372,2.0356448637282685,0.5855929103408829,0.9514417776160714,0.2590468294475771,2.0363493051182964,0.23063659506272202,7.0,low-pass-node,0.03292983183861581,0.11965980631068293,0.1031849525904255,0.23063659506272202,0.10537433197958526,0.20924137308376015,0.07469606067126697,0.08173333898194508,0.04254370819604535
squirrel,0,78,78,train,0,0,0,0,1,1,1,1.7066532611181224,2.527331194938007,0.6575132494744277,0.8173530674421016,0.22073721391662315,1.8987080462349701,0.26703182890233773,10.0,low-pass-node,0.0,0.10569163048357091,0.08913216660326284,0.26703182890233773,0.11488100757170991,0.24244048906219418,0.07934759158154052,0.06211020914957354,0.039365075021160344
squirrel,0,79,79,train,4,4,4,4,1,1,1,1.8757480047675659,2.271300256192145,0.6227349330624874,0.8304044038275659,0.3324893334386956,2.0799729887359124,0.22332307419931438,8.0,low-pass-node,0.05335213859217614,0.10918961619079576,0.09398996202932564,0.1973428026945234,0.08659014562917661,0.22332307419931438,0.10170523951079025,0.08113805489068084,0.05336896494106589
squirrel,0,80,80,train,0,0,0,0,1,1,1,0.6670797557279602,1.7560822079043117,0.4578846168060018,0.8284199578165742,0.3127172186933513,1.96453896321467,0.24325876598571883,7.0,low-pass-node,0.0,0.1307638984758107,0.09837632831533595,0.24325876598571883,0.12856499902473753,0.16081469477898488,0.11133943792175972,0.10218690741121962,0.02469496679468897
squirrel,0,81,81,train,3,3,3,3,1,1,1,1.440960968041666,2.607310412577692,0.3198999548925839,0.9225149807996106,0.3389241151882998,1.9629782113057503,0.24394287224274006,3.0,low-pass-node,0.0,0.15079370483193943,0.13470560352414312,0.24394287224274006,0.08260578554400742,0.13482034977086046,0.11640333242570892,0.11178766617223167,0.02494068453562147
squirrel,0,82,82,train,2,2,2,2,1,1,1,0.6407491162253194,2.2809321419148842,0.5683867180086748,2.3669259435391954,0.2696055208392701,1.8818177202538258,0.27651256049554374,2.0,two-hop-node,0.0,0.04359976542585906,0.1333598408776931,0.27651256049554374,0.20304577554020478,0.13112828482137948,0.0636450314551917,0.12048065117202429,0.02822808868379481
squirrel,0,83,83,val,0,2,2,2,0,0,0,-0.5863504025795949,-3.1254864066177164,0.6311945100251443,1.0267794630882194,0.3290593941980889,2.111764513681032,0.23111267177039704,4.0,two-hop-node,0.08169756705754952,0.08795559532369664,0.09143388312131082,0.23111267177039704,0.12609814395522165,0.15434131141001395,0.07577731393394127,0.07668370553714554,0.07489980668786253
squirrel,0,84,84,val,1,1,1,1,1,1,1,1.2686054610921376,3.4585967990282596,0.49368921658766984,1.015917267297611,0.33784912666935973,2.0932713199515818,0.21735665394652964,6.0,two-hop-node,0.05791027570731352,0.10922387679877674,0.11144457593378809,0.21735665394652964,0.08537129258429656,0.18078593681722216,0.09582257948812092,0.09686565960727192,0.04521914816576971
squirrel,0,85,85,train,1,1,1,1,1,1,1,0.6693024825646143,1.8782554262161315,0.6757729799346984,1.250233172567358,0.2812351159856474,1.9526740080950191,0.22696489093868194,7.0,two-hop-node,0.0,0.07602943919577611,0.10815392454106418,0.22696489093868194,0.18581767811848582,0.18353093796667264,0.08829782008100774,0.09729346616509833,0.033911841728990005
squirrel,0,86,86,test,1,1,4,1,1,0,1,-0.20915335842268057,1.2932761739451963,0.5351007715317107,0.6170344564046137,0.40407463264008536,2.0670963562797153,0.18247429434014845,18.0,low-pass-node,0.01586056110707433,0.14712760209454723,0.09069808070057314,0.17696938118218042,0.10364739855845612,0.18247429434014845,0.1398926986609727,0.08640333455381485,0.056926647831527954
squirrel,0,87,87,val,1,4,1,4,0,1,0,0.07738143298656164,-4.016227972455931,0.5086087500339272,0.6667805078864272,0.27810870714886626,1.883481107678501,0.2455940119780293,12.0,low-pass-node,0.0,0.12583486337674415,0.08868138060450127,0.24551119236965682,0.07678461222620601,0.2455940119780293,0.1245587508990314,0.07827620069448524,0.014758986373188345
squirrel,0,88,88,train,3,3,3,3,1,1,1,0.3528487752904397,1.4919968278910027,0.5899952170649617,0.4225256606839241,0.36996471330250735,2.02647258028319,0.2343619841210837,117.0,low-pass-node,0.02935068019243866,0.16536703611391915,0.07077939144808015,0.16380408827796014,0.07420890166641722,0.2343619841210837,0.14863012412634466,0.06189246613573581,0.05160532696008351
squirrel,0,89,89,train,3,3,3,3,1,1,1,0.6565253643235736,1.9202805058007713,0.6214585994317127,0.9494173762142737,0.3603392432609883,2.0912809385330866,0.18765480748941438,2.0,low-pass-node,0.017638614484302,0.1202220572636517,0.11658979224188296,0.18765480748941438,0.13295684345835235,0.16472091242853623,0.0943013301804202,0.08708243940281528,0.07883320168011695
squirrel,0,90,90,val,4,4,4,4,1,1,1,2.5896704924140703,1.95520138878936,0.36634816476176185,1.26792869523468,0.36273667126468373,2.0716754091382477,0.23421118336844357,2.0,two-hop-node,0.03250365978114844,0.11293297780608821,0.15031268839615383,0.23421118336844357,0.08569623331872118,0.12681264986511215,0.09601450307647362,0.11461781841311397,0.046898285122141406
squirrel,0,91,91,train,2,2,2,2,1,1,1,1.4108592534030604,2.1256141888443882,0.7244307838690739,0.7323612238348275,0.34186038180835865,2.0579743354120166,0.22060940450011052,7.0,low-pass-node,0.02350595787308333,0.1038305079835776,0.07927790969875206,0.22060940450011052,0.13040476282025795,0.19359398988309434,0.09570117795287049,0.06685136000822386,0.08622492817797554
squirrel,0,92,92,train,3,4,3,4,0,1,0,0.053965972553963626,-0.3119825724477717,0.5328266657509263,0.5044978429300405,0.3327221332385693,1.9796829857739389,0.19767207319039926,32.0,low-pass-node,0.0,0.17576658690531252,0.08492217932019938,0.18148648995104807,0.11049662757340303,0.19767207319039926,0.13723020281505818,0.07298402593825963,0.039441813262881424
squirrel,0,93,93,val,0,0,0,0,1,1,1,0.008429986174632642,2.449090133798749,0.5230165144764937,0.7098136898887736,0.3820134193562623,2.1309111261704015,0.18973736817322817,5.0,low-pass-node,0.059626081398978535,0.13263405884704338,0.09450223067398983,0.18973736817322817,0.11022390930430756,0.1533400498188021,0.11751269223146714,0.08305535772344609,0.05936825070449884
squirrel,0,94,94,train,3,3,3,3,1,1,1,1.4535742186771088,2.570969510901252,0.2710922485514286,2.7300800752303505,0.4120900798082718,1.985580182426138,0.22942434761880176,1.0,two-hop-node,0.030193994408080363,0.07511277424294195,0.21163789493481142,0.22942434761880176,0.054164482417093894,0.11644813463056887,0.06792604344588221,0.17886953122468408,0.03622279617204369
squirrel,0,95,95,val,0,1,0,1,0,1,0,0.006492283476308369,-0.7302981792207504,0.7059402335925234,1.1375741092119331,0.25850803416408785,1.9406988299988648,0.23410026928221514,9.0,two-hop-node,0.0,0.08289196215980837,0.10043284758605772,0.23410026928221514,0.16119290014443535,0.21597368935395228,0.0818212684383079,0.0869406589881517,0.03664640276773886
squirrel,0,96,96,train,2,2,2,2,1,1,1,1.6735368065675287,3.104297077097584,0.4686219471984895,0.7642098285504286,0.3158416005973445,1.9440470561421697,0.2207609053158177,15.0,low-pass-node,0.0,0.14530408249562599,0.10577903034728908,0.2151198687585542,0.07300600489994936,0.2207609053158177,0.11871811704702795,0.09598932949947372,0.025322660491160852
squirrel,0,97,97,test,3,2,2,2,0,0,0,-0.5421009121084712,-0.6734281686344424,0.5341477863748876,0.5044978429299735,0.3494599599844084,2.075739900584716,0.18975672410546157,32.0,low-pass-node,0.03921545642269439,0.1687283954685104,0.08152165498955406,0.17421925741294994,0.09775103371312092,0.18975672410546157,0.13173511722837683,0.0700615390456927,0.04701082061198293
squirrel,0,98,98,test,1,2,2,2,0,0,0,-1.093746000908438,-5.262581658173462,0.5734359006665388,0.58621833067178,0.43790464005629254,2.1674955979154418,0.15621820142617746,4.0,low-pass-node,0.10766245983796252,0.1376931628069163,0.08736576099934036,0.15621820142617746,0.11579523000370906,0.12350950690057738,0.1213559914732929,0.06449360178532648,0.08590608370626286
squirrel,0,99,99,train,4,4,4,4,1,1,1,1.6248466477948367,2.4673321186959263,0.7066102423582874,0.45227870672130666,0.397965026560998,2.073751437553308,0.2204167071467631,134.0,low-pass-node,0.033792756549322976,0.15409622633544276,0.06778364016686596,0.15453311574261278,0.09432296764710223,0.2204167071467631,0.1293360489428531,0.06040674273953133,0.08531179383415864
squirrel,0,100,100,train,2,0,0,0,0,0,0,-0.45568221546564924,-1.9795143279326866,1.3163956207124798,0.4903080630463396,0.42605228173559667,1.9648644273956823,0.23525697007339078,110.0,high-pass-node,0.0,0.1064002407661473,0.05371185275609389,0.12600485631546973,0.23525697007339078,0.17986264207472058,0.09872535437384611,0.04686288047871424,0.15317520241835048
squirrel,0,101,101,test,0,1,0,2,0,1,0,0.007929831158977718,-0.9053737332444354,0.6583799557826936,1.4188410713648636,0.1603508511857545,1.8394614340966895,0.29781413113100585,8.0,two-hop-node,0.0,0.07714300993483186,0.11109283234486192,0.29781413113100585,0.161854658111987,0.21390367177818068,0.04902649913923023,0.06792164908477806,0.021243546769397017
squirrel,0,102,102,val,3,3,3,3,1,1,1,0.05179603812110334,2.4031132666432637,0.5058548752053965,0.34140739332237274,0.3763328848618724,1.9155531041754061,0.2312521293121886,207.0,low-pass-node,0.0,0.2235530633186249,0.06807810543489923,0.14095668148530952,0.06272843294234252,0.2312521293121886,0.16642386533387957,0.06506290123255865,0.041944820157077
squirrel,0,103,103,test,0,2,2,2,0,0,0,-0.1604937570662872,-0.9524296974820339,0.5550870592760146,0.8757053858366808,0.3090536345116002,1.9912944353507964,0.22443808747802843,11.0,low-pass-node,0.0,0.12435035488720836,0.10002451073430174,0.22443808747802843,0.1417151735326219,0.173382512658204,0.09882580558995674,0.09541205498677882,0.04185149893834062
squirrel,0,104,104,val,0,2,0,2,0,1,0,0.31800374457156,-0.3695581070662104,1.0667433644059827,1.2281732243661385,0.3082425615022868,1.9549830772265795,0.24430284511936523,8.0,two-hop-node,0.0,0.06691503782434083,0.0868956374781929,0.1911741559819552,0.24430284511936523,0.17509656572895194,0.06443868789355715,0.07442949137049143,0.09674757750325999
squirrel,0,105,105,train,0,0,0,0,1,1,1,1.3957087539802835,2.0985860610286227,0.7007667976517121,1.2857777559519175,0.21540203441635175,1.9041801346309584,0.24547335663594555,10.0,two-hop-node,0.0,0.08493685655050076,0.10651319205650348,0.24547335663594555,0.1548893284306832,0.23096028323589743,0.06490130137662373,0.08614537840028944,0.02618030192849446
squirrel,0,106,106,val,0,0,2,0,1,0,1,-0.3815335807297573,1.8689607025673216,0.9775466101479677,1.2713080829694932,0.28420324663799695,1.9472207024403063,0.2172507537897074,12.0,two-hop-node,0.0,0.06252548634028,0.09136685765095676,0.194506620292456,0.2172507537897074,0.21304321976543547,0.0744750658176185,0.08280305167993456,0.0640289435706082
squirrel,0,107,107,train,2,2,2,2,1,1,1,0.6614723770976125,1.8224761489917718,0.5847246924114929,0.589749721741156,0.3602137473857551,2.0526139383518887,0.19670214618047985,14.0,low-pass-node,0.01335166351916297,0.15677741923580002,0.08681404313689593,0.17660040521915155,0.10846870032596127,0.19670214618047985,0.12376913151441311,0.07863820710407309,0.05887828284112065
squirrel,0,108,108,val,1,3,3,3,0,0,0,-0.428243711548135,-1.0697754817367395,0.5813113028486505,0.7919692707438709,0.33869261172042464,2.00839712715332,0.21032652106691946,9.0,low-pass-node,0.0,0.12594454235530386,0.09672650336040245,0.21032652106691946,0.13397005436879172,0.1800298523949426,0.10958406604382363,0.08980491687356526,0.053613542346925364
squirrel,0,109,109,train,1,1,1,1,1,1,1,0.11219005035535562,1.2231784056706436,0.9206106318709276,0.30250978321879324,0.4508239772191617,1.9831907229125423,0.1870305652724488,155.0,low-pass-node,0.0,0.17686771911173327,0.05074612882070057,0.10107287005230299,0.1735462077695325,0.1870305652724488,0.14527563562075613,0.04670538758510211,0.11875548517122152
squirrel,0,110,110,test,2,2,0,2,1,0,1,-0.058487257472691345,2.174409335929173,0.5385212099824825,0.5934049551773952,0.344783747718703,2.0053736419564254,0.18336443980283304,17.0,low-pass-node,0.0,0.16479283365403424,0.09013933526357276,0.18336443980283304,0.1305904461311093,0.17472692822841535,0.12804568665120825,0.08363249375296779,0.044707835538511126
squirrel,0,111,111,val,2,2,4,1,1,0,0,-0.01963072473192473,-0.01709693007211932,0.5632051460789882,0.5921005343216862,0.40392339306899566,2.0723349422829744,0.18025861058162349,10.0,low-pass-node,0.01605638527537213,0.15101083817811312,0.08678195582833328,0.16871794475312635,0.11408343126573008,0.18025861058162349,0.13836906970673452,0.08456004225283742,0.06016172122542206
squirrel,0,112,112,train,0,0,0,0,1,1,1,0.6330813226481553,1.598773173310541,0.6668250535344863,0.7491091043337323,0.28523699600697094,1.9727430544649591,0.21512845174339598,23.0,low-pass-node,0.0,0.1195354627316021,0.08863156516607015,0.21512845174339598,0.1417746164803105,0.21299651878118442,0.10047055790278121,0.07617694790013047,0.04528587812549337
squirrel,0,113,113,train,0,0,0,0,1,1,1,0.9787036896997752,1.584088163594204,0.48845823264984084,1.8092526101298358,0.34443003840330827,1.972283348509365,0.2611477763902779,1.0,two-hop-node,0.0,0.0812382988235744,0.13728523590075684,0.2611477763902779,0.10525076774233855,0.15888754265832764,0.06495301848232042,0.12721178651506168,0.0640255715062188
squirrel,0,114,114,val,0,3,2,3,0,0,0,-0.27716597812771315,-3.59330120608637,0.43798968858099824,0.6484225389859463,0.3303654781001906,2.035792114694644,0.2496952543528165,5.0,low-pass-node,0.02065833711969879,0.14055189611200786,0.09172656207061472,0.2496952543528165,0.1098597102817031,0.14431140189774386,0.12112488275433445,0.0779505592762114,0.044121394937698864
squirrel,0,115,115,train,0,0,0,0,1,1,1,0.42789251932443517,1.9196481910240375,0.4607692892998096,0.5119236968539935,0.4216859790870895,2.053529737442927,0.17618161664683957,33.0,low-pass-node,0.017526046205924434,0.17618161664683957,0.08557489587070828,0.17238792452830248,0.08364689753377756,0.17327122589284186,0.15464529992186513,0.0837832422784626,0.05298285022335838
squirrel,0,116,116,train,4,4,4,4,1,1,1,1.8493388980730434,2.3062802739313164,0.22713272528437764,0.8424095690891205,0.42558404290950985,2.0089777524437498,0.20808367250438944,10.0,low-pass-node,0.020895839244077292,0.18823261160859764,0.13414559207258606,0.20808367250438944,0.04948264340361641,0.10686462723965175,0.13188943458131827,0.13552828291503088,0.02487729591872589
squirrel,0,117,117,train,2,2,2,2,1,1,1,2.4177303505906886,1.3476467030486132,0.5517190248975423,0.5605634224167483,0.3428080760804929,2.0032538458629525,0.17391931802603158,3.0,low-pass-node,0.0,0.16372766251936943,0.09407496314295674,0.17391931802603158,0.13997066100715747,0.17301545627738774,0.13778347265683213,0.07494115068873416,0.04256731427853171
squirrel,0,118,118,train,0,0,0,0,1,1,1,0.051089886392525125,0.33729449106951337,0.6035067515575822,0.47853076055438215,0.32088048719763956,1.933245650352542,0.2526955618657994,117.0,low-pass-node,0.0,0.1584331683010803,0.07692792836574917,0.1773386600932212,0.09167544489476466,0.2526955618657994,0.14341683174270545,0.06751658172902243,0.03199582197017678
squirrel,0,119,119,train,1,1,2,1,1,0,1,-0.07438623900033026,0.8610218297670819,0.4702050300787534,0.3111774430210798,0.3572535587421822,1.9064248779305972,0.24761154676684524,164.0,low-pass-node,0.020887781739902075,0.2305802514816003,0.06579493891037978,0.13155097630154775,0.04585455048318883,0.24761154676684524,0.17700674031253746,0.061036939005085014,0.019676274225651803
squirrel,0,120,120,val,2,2,1,2,1,0,1,-0.19816703582124529,0.799548596653219,0.5731615760126146,0.6704272227609251,0.3092781158609533,1.9598262765814776,0.23684749917763587,44.0,low-pass-node,0.0,0.14702344914257257,0.09214784143830704,0.20108731304508204,0.08667356075319518,0.23684749917763587,0.11313472746798227,0.08226928238592392,0.04081632542416071
squirrel,0,121,121,val,3,3,3,3,1,1,1,0.056548759026787465,1.4901418821662196,0.5281717515268142,0.3095772263157342,0.3718952315872444,1.9623830418388721,0.22969006559619132,172.0,low-pass-node,0.019095387178196692,0.21720508710114972,0.06340134332917974,0.1281813091752159,0.07652184599974067,0.22969006559619132,0.17505877591919644,0.05803461536886371,0.03281156958068412
squirrel,0,122,122,train,1,1,1,1,1,1,1,0.2538385454321208,1.8898630756901489,0.31946780041617284,0.7429799584761776,0.3174540876038069,2.057946323743712,0.24129893698960247,4.0,low-pass-node,0.058963416565260954,0.16389745914134726,0.10889088213811049,0.24129893698960247,0.07082640125490858,0.1293704776257126,0.10684295258461028,0.09226381772460761,0.02764565508890588
squirrel,0,123,123,train,0,0,0,0,1,1,1,0.9999346657313042,1.1357287822101374,0.5631161720949796,0.8637009923241811,0.2748383387336855,1.9516456980127055,0.22639167549275868,16.0,low-pass-node,0.0,0.12477500441560536,0.10570901714004684,0.22639167549275868,0.10250533044488212,0.22503215520014785,0.09701810551940132,0.08585391200234832,0.03271479849079342
squirrel,0,124,124,train,3,3,3,3,1,1,1,0.6082317795080159,1.2905990393718283,0.5417172149368993,0.41982933143116646,0.47787363818208817,2.0801337535248354,0.17534019187230784,47.0,low-pass-node,0.02084065953343821,0.17534019187230784,0.07080264109680773,0.15815471098426762,0.10506596581493398,0.153182539050566,0.16058387794746126,0.07022813654768223,0.08580127631758144
